B,repeat,stream_index,k,start_minus_fire,end_minus_fire,t_iter_observed,injection_ttft
8,0,4,65,0.6678299240302294,0.7961554219946265,0.12832549796439707,0.9386940749827772
8,0,4,66,0.7961554219946265,0.9389793149894103,0.14282389299478382,0.9386940749827772
8,0,5,55,-0.0037102740025147796,0.008449148037470877,0.012159422039985657,0.9386940749827772
8,0,5,56,0.008449148037470877,0.0194931470323354,0.011043998994864523,0.9386940749827772
8,0,5,57,0.0194931470323354,0.03367234708275646,0.014179200050421059,0.9386940749827772
8,0,5,58,0.03367234708275646,0.11865028797183186,0.0849779408890754,0.9386940749827772
8,0,5,59,0.11865028797183186,0.2168371530715376,0.09818686509970576,0.9386940749827772
8,0,5,60,0.2168371530715376,0.3206858449848369,0.10384869191329926,0.9386940749827772
8,0,5,61,0.3206858449848369,0.4302585870027542,0.10957274201791734,0.9386940749827772
8,0,5,62,0.4302585870027542,0.5459226079983637,0.11566402099560946,0.9386940749827772
8,0,5,63,0.5459226079983637,0.6680404500802979,0.12211784208193421,0.9386940749827772
8,0,5,64,0.6680404500802979,0.7962572959950194,0.1282168459147215,0.9386940749827772
8,0,5,65,0.7962572959950194,0.9390748990699649,0.1428176030749455,0.9386940749827772
8,0,6,54,-0.0034959979820996523,0.00875722907949239,0.012253227061592042,0.9386940749827772
8,0,6,55,0.00875722907949239,0.019763997057452798,0.011006767977960408,0.9386940749827772
8,0,6,56,0.019763997057452798,0.03394513204693794,0.014181134989485145,0.9386940749827772
8,0,6,57,0.03394513204693794,0.11899660702329129,0.08505147497635335,0.9386940749827772
8,0,6,58,0.11899660702329129,0.21715478599071503,0.09815817896742374,0.9386940749827772
8,0,6,59,0.21715478599071503,0.32103635708335787,0.10388157109264284,0.9386940749827772
8,0,6,60,0.32103635708335787,0.4305928440298885,0.10955648694653064,0.9386940749827772
8,0,6,61,0.4305928440298885,0.5462301310617477,0.11563728703185916,0.9386940749827772
8,0,6,62,0.5462301310617477,0.6683384580537677,0.12210832699202001,0.9386940749827772
8,0,6,63,0.6683384580537677,0.7965502940351143,0.12821183598134667,0.9386940749827772
8,0,6,64,0.7965502940351143,0.9394722880097106,0.14292199397459626,0.9386940749827772
8,0,7,55,-0.00353821599856019,0.008665565983392298,0.012203781981952488,0.9386940749827772
8,0,7,56,0.008665565983392298,0.019715932081453502,0.011050366098061204,0.9386940749827772
8,0,7,57,0.019715932081453502,0.033901551039889455,0.014185618958435953,0.9386940749827772
